log regularization parameter,Population risk,Empirical risk,Risk bound,Bayes risk,Distribution
-2.210526315789474,0.304512343007686,3.340511904911225e-05,0.3017741589480911,0.26717136965212185,Gaussian
-1.2631578947368425,0.3328780167072013,0.0003037206984705857,0.42101906766925457,0.26717136965212185,Gaussian
-1.2631578947368425,0.3030913937851128,0.00017738455843535562,0.28520614042076736,0.26717136965212185,Gaussian
-1.2631578947368425,0.30224214223802626,0.00024872289916989105,0.36051195487244336,0.26717136965212185,Gaussian
-1.2631578947368425,0.3349678554752049,0.00028463237718837325,0.3950506045815129,0.26717136965212185,Gaussian
-1.2631578947368425,0.2869567094676523,0.00014233782389506245,0.24596933901814624,0.26717136965212185,Gaussian
-1.2631578947368425,0.31340407226450456,0.0003454718743221404,0.46158060010335134,0.26717136965212185,Gaussian
-1.2631578947368425,0.30696204620196715,0.00029126014107825894,0.41062869956573655,0.26717136965212185,Gaussian
-1.2631578947368425,0.31101135281251674,0.00024134992876405177,0.3471705763308931,0.26717136965212185,Gaussian
-1.2631578947368425,0.3174193323276909,0.0002765673689187554,0.38578009787747297,0.26717136965212185,Gaussian
-1.2631578947368425,0.31267906665238276,0.00022394605448666023,0.3203024308198158,0.26717136965212185,Gaussian
-1.2631578947368425,0.33134855244197203,0.0003668796291799321,0.49996938091391,0.26717136965212185,Gaussian
